Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Payment Method,Shipping Type,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Customer Segmentation,Seasonal Trends,Delivery Time,Number of Items Purchased
3104,27,Female,Shirt,Clothing,37,Illinois,S,Peach,Winter,3.0,PayPal,2-Day Shipping,42,Bank Transfer,Weekly,New,Summer preperation,6,6
3105,43,Female,Pants,Clothing,56,Georgia,S,Turquoise,Summer,5.0,PayPal,2-Day Shipping,41,Debit Card,Fortnightly,New,Back to school,27,9
3106,48,Female,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,Debit Card,Express,17,Debit Card,Monthly,Loyal,Summer preperation,4,1
3107,62,Female,Sandals,Footwear,57,Alabama,M,Yellow,Winter,4.7,Venmo,Next Day Air,20,PayPal,Annually,Loyal,Pre-fall shopping,22,7
3108,65,Female,Blouse,Clothing,31,Hawaii,L,Gray,Winter,4.6,Debit Card,Standard,18,Credit Card,Bi-Weekly,VIP,Christmas present,11,2
3109,50,Female,Socks,Clothing,69,Oregon,M,Purple,Fall,3.2,Bank Transfer,2-Day Shipping,7,PayPal,Monthly,VIP,Pre-fall shopping,18,4
3110,60,Female,Jacket,Outerwear,92,Illinois,M,Gray,Winter,4.3,Credit Card,Free Shipping,47,Bank Transfer,Fortnightly,VIP,Summer preperation,20,3
3111,19,Female,Handbag,Accessories,46,Texas,L,Lavender,Fall,4.6,Bank Transfer,Next Day Air,2,Bank Transfer,Bi-Weekly,VIP,Back to school,21,9
3112,21,Female,Belt,Accessories,81,Kansas,XL,Indigo,Spring,4.9,PayPal,Free Shipping,25,Debit Card,Quarterly,Loyal,Summer preperation,25,2
3113,19,Female,Blouse,Clothing,97,Texas,S,Green,Fall,3.8,Cash,Express,26,Venmo,Annually,New,Back to school,22,4
3114,46,Female,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,PayPal,Express,2,Debit Card,Weekly,Loyal,Summer preperation,17,8
3115,21,Female,Handbag,Accessories,56,Arkansas,M,Olive,Spring,4.7,Venmo,Store Pickup,45,Venmo,Bi-Weekly,New,Summer preperation,16,6
3116,26,Female,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,4.1,PayPal,Free Shipping,9,Bank Transfer,Bi-Weekly,New,Back to school,28,4
3117,50,Female,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,Debit Card,Store Pickup,1,Venmo,Weekly,New,Christmas present,16,7
3118,43,Female,Hoodie,Clothing,50,Florida,M,Olive,Fall,3.0,Credit Card,Free Shipping,4,PayPal,Bi-Weekly,Loyal,Summer preperation,11,4
3119,61,Female,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,Venmo,Standard,31,Debit Card,Quarterly,Loyal,Christmas present,14,1
3120,63,Female,Sandals,Footwear,79,Louisiana,XL,Silver,Winter,4.7,Cash,2-Day Shipping,21,Credit Card,Every 3 Months,New,Summer preperation,9,2
3121,46,Female,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4.0,Venmo,Store Pickup,32,Debit Card,Fortnightly,Loyal,Summer preperation,27,7
3122,63,Female,Hoodie,Clothing,38,Louisiana,L,Black,Fall,2.6,Credit Card,Standard,16,Venmo,Weekly,Loyal,Christmas present,16,4
3123,23,Female,Socks,Clothing,45,Georgia,M,Pink,Fall,3.0,Debit Card,Express,34,Credit Card,Fortnightly,VIP,Summer preperation,16,3
3124,57,Female,Handbag,Accessories,77,Iowa,XL,Red,Fall,3.3,PayPal,Next Day Air,40,Venmo,Bi-Weekly,Loyal,Christmas present,29,4
3125,57,Female,Jewelry,Accessories,51,California,M,Peach,Summer,3.4,Venmo,Standard,4,Cash,Every 3 Months,VIP,Christmas present,21,1
3126,33,Female,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,Venmo,Standard,3,Cash,Quarterly,Loyal,Summer preperation,24,3
3127,57,Female,Sunglasses,Accessories,76,Maine,L,Lavender,Winter,2.6,PayPal,Store Pickup,28,Bank Transfer,Bi-Weekly,Loyal,Summer preperation,29,2
3128,55,Female,Gloves,Accessories,94,Louisiana,M,Beige,Winter,3.4,Credit Card,Free Shipping,43,Credit Card,Every 3 Months,VIP,Christmas present,4,6
3129,65,Female,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,4.4,PayPal,Standard,20,Cash,Annually,New,Summer preperation,24,1
3130,60,Female,Sandals,Footwear,20,Maryland,S,Cyan,Summer,4.7,PayPal,Express,40,Venmo,Every 3 Months,Loyal,Christmas present,20,1
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,PayPal,Store Pickup,34,Venmo,Every 3 Months,VIP,Christmas present,9,1
3132,34,Female,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9,Cash,Store Pickup,11,Bank Transfer,Every 3 Months,VIP,Pre-fall shopping,28,9
3133,33,Female,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,Cash,Express,26,Cash,Quarterly,VIP,Back to school,18,1
3134,58,Female,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,Credit Card,Next Day Air,29,Cash,Bi-Weekly,Loyal,Pre-fall shopping,3,2
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,Venmo,Store Pickup,47,Bank Transfer,Weekly,VIP,Back to school,13,1
3136,68,Female,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,Bank Transfer,Free Shipping,48,Venmo,Fortnightly,New,Christmas present,23,3
3137,58,Female,Skirt,Clothing,32,Minnesota,M,Gray,Fall,3.1,Bank Transfer,Next Day Air,29,Cash,Bi-Weekly,Loyal,Back to school,24,7
3138,34,Female,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,Cash,2-Day Shipping,14,Bank Transfer,Monthly,Loyal,Pre-fall shopping,5,5
3139,47,Female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,Venmo,Next Day Air,40,Cash,Every 3 Months,Loyal,Back to school,23,5
3140,35,Female,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,Venmo,Next Day Air,4,Venmo,Weekly,Loyal,Summer preperation,13,9
3141,34,Female,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,Debit Card,Free Shipping,37,Bank Transfer,Weekly,New,Christmas present,20,3
3142,36,Female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,Venmo,Express,47,Credit Card,Bi-Weekly,Loyal,Back to school,8,3
3143,23,Female,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4.0,PayPal,2-Day Shipping,1,Venmo,Quarterly,Loyal,Christmas present,30,4
3144,68,Female,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9,Debit Card,Store Pickup,26,Cash,Quarterly,New,Pre-fall shopping,28,7
3145,23,Female,Boots,Footwear,70,Maine,L,Beige,Spring,2.6,Bank Transfer,Free Shipping,12,Debit Card,Quarterly,New,Back to school,22,7
3146,57,Female,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.6,Debit Card,Standard,16,PayPal,Fortnightly,VIP,Summer preperation,25,5
3147,21,Female,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.9,Bank Transfer,Free Shipping,19,PayPal,Annually,VIP,Christmas present,25,1
3148,45,Female,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,Cash,Express,21,Credit Card,Weekly,Loyal,Pre-fall shopping,2,2
3149,37,Female,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,Credit Card,Free Shipping,15,Venmo,Weekly,Loyal,Summer preperation,11,9
3150,18,Female,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,Debit Card,Free Shipping,9,Venmo,Annually,VIP,Christmas present,5,2
3151,55,Female,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,Venmo,Express,7,Bank Transfer,Bi-Weekly,VIP,Back to school,24,3
3152,52,Female,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,Cash,2-Day Shipping,47,Bank Transfer,Quarterly,New,Summer preperation,12,4
3153,49,Female,Belt,Accessories,90,North Carolina,M,Red,Fall,3.1,Venmo,Store Pickup,17,PayPal,Monthly,VIP,Christmas present,27,5
3154,56,Female,Socks,Clothing,88,Alabama,L,Red,Fall,3.1,Bank Transfer,Next Day Air,46,Venmo,Fortnightly,VIP,Back to school,6,4
3155,27,Female,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,Venmo,Standard,32,Cash,Quarterly,New,Summer preperation,26,2
3156,22,Female,Handbag,Accessories,90,Montana,M,Brown,Fall,4.3,PayPal,Free Shipping,34,Cash,Annually,New,Pre-fall shopping,8,2
3157,18,Female,Shirt,Clothing,50,Montana,M,Black,Winter,3.1,Cash,2-Day Shipping,18,Cash,Monthly,VIP,Christmas present,10,3
3158,21,Female,Belt,Accessories,34,Maine,L,Red,Fall,3.1,Bank Transfer,Store Pickup,5,Debit Card,Fortnightly,New,Back to school,13,5
3159,30,Female,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.9,PayPal,2-Day Shipping,44,Credit Card,Monthly,VIP,Summer preperation,19,9
3160,62,Female,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9,PayPal,Store Pickup,4,Bank Transfer,Quarterly,VIP,Christmas present,2,2
3161,28,Female,Backpack,Accessories,87,Nebraska,XL,Turquoise,Fall,3.8,Debit Card,Next Day Air,37,Cash,Fortnightly,New,Summer preperation,18,4
3162,66,Female,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,Cash,2-Day Shipping,43,Cash,Monthly,New,Back to school,22,5
3163,66,Female,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,3.9,Credit Card,Standard,28,Bank Transfer,Quarterly,VIP,Back to school,7,7
3164,49,Female,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.8,Bank Transfer,Express,36,Cash,Monthly,Loyal,Back to school,7,2
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,Cash,Standard,16,Credit Card,Annually,VIP,Back to school,28,2
3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3.0,PayPal,Store Pickup,38,Bank Transfer,Every 3 Months,New,Summer preperation,16,7
3167,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,Debit Card,Next Day Air,37,Bank Transfer,Fortnightly,New,Pre-fall shopping,29,9
3168,24,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,Venmo,2-Day Shipping,9,Cash,Bi-Weekly,Loyal,Summer preperation,25,7
3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,Bank Transfer,2-Day Shipping,14,PayPal,Fortnightly,VIP,Pre-fall shopping,10,5
3170,35,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,Venmo,Free Shipping,3,Venmo,Weekly,New,Summer preperation,3,3
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,Debit Card,Express,10,Credit Card,Fortnightly,New,Pre-fall shopping,30,6
3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,Credit Card,Express,26,Bank Transfer,Bi-Weekly,Loyal,Christmas present,13,3
3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,Venmo,Standard,30,Debit Card,Bi-Weekly,New,Pre-fall shopping,7,1
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,Cash,Next Day Air,32,PayPal,Fortnightly,Loyal,Pre-fall shopping,21,5
3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,PayPal,Store Pickup,35,PayPal,Monthly,VIP,Christmas present,29,5
3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,Debit Card,Store Pickup,26,Debit Card,Every 3 Months,New,Pre-fall shopping,10,6
3177,36,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,Cash,2-Day Shipping,39,Credit Card,Monthly,VIP,Christmas present,19,6
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,Credit Card,Standard,31,Credit Card,Monthly,VIP,Back to school,5,5
3179,66,Female,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,Cash,Free Shipping,28,Credit Card,Annually,VIP,Back to school,6,5
3180,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,Debit Card,Free Shipping,12,Debit Card,Bi-Weekly,New,Back to school,12,8
3181,18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,Cash,Standard,46,PayPal,Weekly,New,Christmas present,13,9
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,Cash,Free Shipping,27,PayPal,Every 3 Months,Loyal,Pre-fall shopping,8,7
3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,PayPal,Free Shipping,4,Credit Card,Annually,Loyal,Christmas present,24,2
3184,50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,Debit Card,Standard,14,Cash,Every 3 Months,VIP,Christmas present,7,4
3185,61,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,Credit Card,2-Day Shipping,30,Venmo,Quarterly,New,Summer preperation,17,3
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,Credit Card,Express,6,PayPal,Annually,Loyal,Summer preperation,14,3
3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,PayPal,Store Pickup,43,Venmo,Annually,Loyal,Summer preperation,25,2
3188,67,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,Credit Card,Free Shipping,28,Debit Card,Weekly,New,Christmas present,11,2
3189,42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,Venmo,Standard,39,Bank Transfer,Monthly,VIP,Back to school,16,9
3190,25,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,PayPal,Store Pickup,30,PayPal,Bi-Weekly,New,Christmas present,2,7
3191,41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,Bank Transfer,Free Shipping,5,Credit Card,Fortnightly,VIP,Summer preperation,25,2
3192,62,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,Bank Transfer,Store Pickup,42,Credit Card,Every 3 Months,VIP,Back to school,10,2
3193,19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3.0,Credit Card,Free Shipping,20,Cash,Fortnightly,Loyal,Pre-fall shopping,22,9
3194,63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,PayPal,Express,35,Credit Card,Fortnightly,New,Back to school,2,1
3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,Debit Card,Standard,10,Credit Card,Bi-Weekly,New,Back to school,11,6
3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,Debit Card,Next Day Air,36,Credit Card,Quarterly,New,Back to school,17,2
3197,24,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,Debit Card,Express,21,Debit Card,Fortnightly,New,Pre-fall shopping,13,6
3198,27,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,Bank Transfer,Free Shipping,29,Credit Card,Every 3 Months,New,Christmas present,12,5
3199,61,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,Cash,Free Shipping,39,Debit Card,Weekly,New,Christmas present,17,3
3200,59,Female,Handbag,Accessories,40,Maine,XL,Pink,Winter,4.2,PayPal,Express,16,PayPal,Monthly,VIP,Christmas present,23,1
3201,67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,PayPal,Free Shipping,32,Credit Card,Monthly,Loyal,Back to school,6,9
3202,46,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,Credit Card,2-Day Shipping,34,Cash,Monthly,New,Pre-fall shopping,4,9
3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,Bank Transfer,Standard,38,Venmo,Annually,VIP,Christmas present,14,7
3204,63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,Cash,Express,14,Venmo,Annually,New,Christmas present,17,4
3205,57,Female,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.3,Credit Card,Free Shipping,23,Debit Card,Bi-Weekly,Loyal,Back to school,21,8
3206,40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,Debit Card,2-Day Shipping,50,Bank Transfer,Every 3 Months,New,Summer preperation,2,4
3207,36,Female,Boots,Footwear,52,California,M,Brown,Winter,3.0,Debit Card,Free Shipping,49,PayPal,Monthly,VIP,Pre-fall shopping,15,5
3208,67,Female,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.7,Debit Card,Next Day Air,14,PayPal,Annually,New,Summer preperation,15,8
3209,61,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,PayPal,2-Day Shipping,42,PayPal,Weekly,Loyal,Pre-fall shopping,3,1
3210,64,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,Bank Transfer,Standard,39,Debit Card,Annually,VIP,Pre-fall shopping,11,4
3211,30,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,Debit Card,Express,43,Venmo,Bi-Weekly,Loyal,Christmas present,3,9
3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,Credit Card,Standard,12,Cash,Monthly,New,Pre-fall shopping,12,1
3213,27,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,Bank Transfer,2-Day Shipping,21,Debit Card,Weekly,Loyal,Pre-fall shopping,16,8
3214,27,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,Venmo,Standard,33,Credit Card,Monthly,New,Back to school,10,4
3215,53,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,Bank Transfer,Free Shipping,6,Debit Card,Annually,VIP,Summer preperation,19,7
3216,34,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,Bank Transfer,Free Shipping,10,PayPal,Every 3 Months,VIP,Pre-fall shopping,2,6
3217,39,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,Debit Card,Next Day Air,18,Cash,Weekly,New,Summer preperation,9,9
3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,PayPal,Express,46,Venmo,Weekly,Loyal,Summer preperation,6,1
3219,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,Venmo,Express,49,PayPal,Monthly,Loyal,Summer preperation,28,3
3220,57,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,Bank Transfer,2-Day Shipping,39,Credit Card,Weekly,New,Pre-fall shopping,24,1
3221,38,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,PayPal,Free Shipping,16,Cash,Monthly,New,Summer preperation,26,3
3222,21,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,Credit Card,Standard,28,Cash,Annually,New,Summer preperation,22,4
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,Debit Card,Store Pickup,22,PayPal,Quarterly,VIP,Back to school,16,4
3224,68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,PayPal,Standard,36,Venmo,Bi-Weekly,VIP,Summer preperation,4,4
3225,37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,Cash,Free Shipping,18,PayPal,Monthly,Loyal,Christmas present,12,4
3226,53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,Credit Card,Store Pickup,31,Credit Card,Weekly,VIP,Christmas present,24,8
3227,57,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,Debit Card,Next Day Air,38,Bank Transfer,Fortnightly,New,Pre-fall shopping,4,5
3228,28,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,Credit Card,Free Shipping,42,Debit Card,Quarterly,VIP,Pre-fall shopping,25,7
3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,Credit Card,2-Day Shipping,27,PayPal,Annually,VIP,Pre-fall shopping,17,7
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,Debit Card,Express,24,Cash,Monthly,New,Pre-fall shopping,9,3
3231,49,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,Venmo,Next Day Air,38,Debit Card,Annually,New,Christmas present,2,3
3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,PayPal,Free Shipping,9,Credit Card,Annually,VIP,Pre-fall shopping,7,9
3233,45,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,PayPal,Next Day Air,19,Bank Transfer,Monthly,New,Back to school,12,3
3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,Credit Card,Express,11,Debit Card,Bi-Weekly,Loyal,Pre-fall shopping,12,2
3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,Bank Transfer,2-Day Shipping,16,Debit Card,Quarterly,Loyal,Christmas present,9,1
3236,27,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4.0,Venmo,Free Shipping,18,Venmo,Monthly,New,Summer preperation,16,2
3237,63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,Venmo,Next Day Air,8,Cash,Monthly,VIP,Summer preperation,18,1
3238,61,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,Bank Transfer,Express,4,Cash,Weekly,Loyal,Pre-fall shopping,21,4
3239,25,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,PayPal,2-Day Shipping,37,Cash,Quarterly,Loyal,Back to school,17,7
3240,33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,Credit Card,2-Day Shipping,30,Cash,Monthly,New,Christmas present,6,7
3241,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,Credit Card,2-Day Shipping,37,Bank Transfer,Monthly,VIP,Pre-fall shopping,10,8
3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,Credit Card,Store Pickup,30,PayPal,Quarterly,Loyal,Summer preperation,20,9
3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,Cash,Express,17,Venmo,Weekly,Loyal,Summer preperation,30,8
3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,Venmo,Store Pickup,11,Bank Transfer,Every 3 Months,VIP,Pre-fall shopping,6,7
3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,Bank Transfer,Express,42,Credit Card,Annually,New,Christmas present,30,4
3246,63,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,PayPal,Next Day Air,20,Cash,Weekly,Loyal,Summer preperation,11,1
3247,70,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,Venmo,Store Pickup,37,Cash,Monthly,Loyal,Back to school,28,9
3248,53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,Venmo,Express,12,PayPal,Fortnightly,VIP,Pre-fall shopping,8,3
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,Venmo,Free Shipping,41,Bank Transfer,Quarterly,Loyal,Christmas present,25,6
3250,26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,Credit Card,Express,32,Credit Card,Quarterly,VIP,Christmas present,15,5
3251,23,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,Cash,2-Day Shipping,15,Venmo,Weekly,VIP,Back to school,24,1
3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,Debit Card,Standard,39,Venmo,Quarterly,Loyal,Pre-fall shopping,30,7
3253,69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,Bank Transfer,Store Pickup,48,Credit Card,Fortnightly,VIP,Christmas present,27,3
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,Debit Card,2-Day Shipping,8,Venmo,Fortnightly,New,Christmas present,28,2
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,Venmo,Store Pickup,11,Bank Transfer,Every 3 Months,New,Christmas present,22,3
3256,57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,Cash,Next Day Air,36,Bank Transfer,Monthly,VIP,Back to school,22,3
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,Cash,Free Shipping,50,Venmo,Every 3 Months,Loyal,Christmas present,22,4
3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,PayPal,Express,39,Venmo,Every 3 Months,VIP,Pre-fall shopping,7,8
3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,Debit Card,Express,11,Credit Card,Bi-Weekly,New,Pre-fall shopping,12,8
3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,PayPal,2-Day Shipping,5,Debit Card,Every 3 Months,VIP,Back to school,7,6
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,Bank Transfer,2-Day Shipping,7,Credit Card,Annually,New,Pre-fall shopping,11,6
3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,Bank Transfer,Store Pickup,50,Debit Card,Weekly,New,Christmas present,21,3
3263,42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,Cash,Standard,21,Cash,Every 3 Months,Loyal,Pre-fall shopping,19,3
3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,PayPal,Express,31,Debit Card,Fortnightly,New,Summer preperation,10,8
3265,28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4.0,PayPal,Express,39,Cash,Bi-Weekly,VIP,Pre-fall shopping,14,5
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,Credit Card,Express,28,Credit Card,Fortnightly,Loyal,Summer preperation,28,8
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,Bank Transfer,Next Day Air,33,Bank Transfer,Weekly,VIP,Christmas present,14,9
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,Debit Card,Store Pickup,42,Credit Card,Quarterly,New,Pre-fall shopping,18,1
